Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA G (L/s)
2023-01-02 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.0,100.0,7.0,31.03
2023-01-02 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.2,100.0,5.0,29.4825
2023-01-02 12:00:00,1.2246467991473532e-16,-1.0,0.0,5.8,100.0,8.0,29.615
2023-01-02 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.4,100.0,7.0,26.74
2023-01-02 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.6,100.0,8.0,25.28
2023-01-02 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.4,100.0,7.0,25.1775
2023-01-02 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,8.6,95.0,5.0,24.8025
2023-01-02 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.8,93.0,3.0,23.8725
2023-01-02 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.9,90.0,5.0,25.38
2023-01-02 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.9,87.0,9.0,26.6325
2023-01-02 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.8,86.0,11.0,27.475
2023-01-02 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.8,84.0,10.0,24.7075
2023-01-02 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.1,88.0,5.0,22.9375
2023-01-02 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.0,87.0,5.0,21.435
2023-01-03 00:00:00,0.0,1.0,0.0,7.5,88.0,4.0,19.385
2023-01-03 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.1,90.0,7.0,16.875
2023-01-03 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.8,87.0,8.0,15.4025
2023-01-03 03:00:00,0.7071067811865476,0.7071067811865476,0.0,8.0,85.0,5.0,14.9125
2023-01-03 04:00:00,0.8660254037844386,0.5000000000000001,0.0,8.4,87.0,5.0,14.3775
2023-01-03 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.6,87.0,4.0,16.05
2023-01-03 06:00:00,1.0,6.123233995736766e-17,0.0,8.7,88.0,3.0,19.1875
2023-01-03 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,8.9,91.0,4.0,23.845
2023-01-03 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.1,91.0,6.0,28.0625
2023-01-03 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.2,93.0,5.0,29.445
2023-01-03 10:00:00,0.49999999999999994,-0.8660254037844387,0.1,7.8,99.0,11.0,29.1925
2023-01-03 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.8,100.0,7.0,27.0775
2023-01-03 12:00:00,1.2246467991473532e-16,-1.0,0.1,7.9,100.0,8.0,25.655
2023-01-03 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.1,100.0,4.0,27.1125
2023-01-03 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.4,100.0,4.0,24.7525
2023-01-03 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.2,100.0,9.0,23.32
2023-01-03 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,8.4,100.0,8.0,22.3125
2023-01-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.4,100.0,5.0,23.805
2023-01-03 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.5,100.0,4.0,24.1675
2023-01-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.6,100.0,9.0,25.9075
2023-01-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.7,99.0,8.0,28.315
2023-01-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.1,8.7,100.0,6.0,23.7475
2023-01-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.2,8.9,99.0,7.0,21.9775
2023-01-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.2,8.7,100.0,5.0,20.465
2023-01-04 00:00:00,0.0,1.0,0.0,8.3,99.0,9.0,18.395
2023-01-04 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.4,95.0,11.0,16.5875
2023-01-04 02:00:00,0.49999999999999994,0.8660254037844387,0.0,8.1,91.0,7.0,15.9175
2023-01-04 03:00:00,0.7071067811865476,0.7071067811865476,0.0,8.1,92.0,5.0,15.015
2023-01-04 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.9,94.0,3.0,15.39
2023-01-04 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.2,94.0,5.0,15.5125
2023-01-04 06:00:00,1.0,6.123233995736766e-17,0.0,8.1,95.0,3.0,19.0725
2023-01-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.9,96.0,4.0,23.17
2023-01-04 08:00:00,0.8660254037844387,-0.4999999999999998,0.1,7.9,97.0,4.0,28.2525
2023-01-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.1,7.7,96.0,4.0,29.8375
2023-01-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.1,7.9,97.0,3.0,27.2625
2023-01-04 11:00:00,0.258819045102521,-0.9659258262890682,0.1,7.8,98.0,7.0,27.2725
2023-01-04 12:00:00,1.2246467991473532e-16,-1.0,0.2,7.7,99.0,6.0,25.905
2023-01-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.9,99.0,5.0,26.29
2023-01-04 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.0,99.0,6.0,24.73
2023-01-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.0,98.0,8.0,26.575
2023-01-04 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,8.6,98.0,4.0,23.475
2023-01-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.6,98.0,6.0,24.4125
2023-01-04 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.5,98.0,5.0,25.955
2023-01-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.8,99.0,2.0,27.3275
2023-01-04 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.9,99.0,5.0,27.1875
2023-01-04 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.1,99.0,3.0,25.03
2023-01-04 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,9.2,99.0,4.0,21.7975
2023-01-04 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,9.3,99.0,3.0,21.68
2023-01-05 00:00:00,0.0,1.0,0.0,9.4,99.0,3.0,18.7875
2023-01-05 01:00:00,0.25881904510252074,0.9659258262890683,0.0,9.6,100.0,3.0,16.3725
2023-01-05 02:00:00,0.49999999999999994,0.8660254037844387,0.0,10.4,100.0,3.0,16.5025
2023-01-05 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.1,97.0,5.0,15.7675
2023-01-05 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.6,95.0,6.0,15.865
2023-01-05 05:00:00,0.9659258262890683,0.25881904510252074,0.0,12.2,93.0,4.0,17.485
2023-01-05 06:00:00,1.0,6.123233995736766e-17,0.0,13.2,85.0,7.0,19.56
2023-01-05 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,13.8,79.0,9.0,24.4625
2023-01-05 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,14.2,76.0,15.0,28.83
2023-01-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,14.5,72.0,23.0,29.8125
2023-01-05 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,14.8,67.0,21.0,27.84
2023-01-05 11:00:00,0.258819045102521,-0.9659258262890682,0.0,15.1,,20.0,26.015
2023-01-05 12:00:00,1.2246467991473532e-16,-1.0,0.0,15.1,71.0,19.0,26.255
2023-01-05 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,14.9,72.0,18.0,27.0125
2023-01-05 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,14.9,73.0,19.0,26.5075
2023-01-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.8,73.0,20.0,23.9875
2023-01-05 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,14.9,,20.0,24.215
2023-01-05 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,14.9,73.0,15.0,24.3025
2023-01-05 18:00:00,-1.0,-1.8369701987210297e-16,0.0,14.7,,13.0,25.245
2023-01-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,14.9,,23.0,26.2925
2023-01-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.3,9.3,,49.0,27.81
2023-01-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.4,7.4,80.0,67.0,24.7975
2023-01-05 22:00:00,-0.5000000000000004,0.8660254037844384,2.0,7.6,84.0,72.0,22.3
2023-01-05 23:00:00,-0.25881904510252157,0.9659258262890681,1.0,6.3,92.0,59.0,21.62
2023-01-06 00:00:00,0.0,1.0,1.2,5.7,93.0,55.0,19.22
2023-01-06 01:00:00,0.25881904510252074,0.9659258262890683,3.2,5.2,100.0,56.0,17.0825
2023-01-06 02:00:00,0.49999999999999994,0.8660254037844387,0.2,5.7,,59.0,16.3125
2023-01-06 03:00:00,0.7071067811865476,0.7071067811865476,0.2,6.0,,55.0,15.7525
2023-01-06 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.8,79.0,57.0,15.9025
2023-01-06 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.2,74.0,59.0,
2023-01-06 06:00:00,1.0,6.123233995736766e-17,0.0,6.5,73.0,60.0,18.1325
2023-01-06 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.7,70.0,54.0,19.895
2023-01-06 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.3,66.0,53.0,24.925
2023-01-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.6,63.0,48.0,30.155
2023-01-06 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.6,61.0,44.0,32.9625
2023-01-06 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.5,59.0,41.0,30.78
2023-01-06 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.6,53.0,41.0,30.08
2023-01-06 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.9,52.0,38.0,29.2475
2023-01-06 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.2,51.0,36.0,26.7975
2023-01-06 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.9,49.0,31.0,24.73
2023-01-06 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.0,50.0,28.0,25.315
2023-01-06 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.5,50.0,21.0,24.89
2023-01-06 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.1,52.0,27.0,24.8825
2023-01-06 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,7.6,56.0,38.0,26.395
2023-01-06 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.8,55.0,45.0,26.78
2023-01-06 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.5,55.0,53.0,24.32
2023-01-06 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.2,55.0,47.0,22.34
2023-01-06 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.4,53.0,41.0,21.295
2023-01-07 00:00:00,0.0,1.0,0.0,6.8,58.0,45.0,19.6475
2023-01-07 01:00:00,0.25881904510252074,0.9659258262890683,0.0,6.0,62.0,47.0,16.63
2023-01-07 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.2,53.0,48.0,16.1
2023-01-07 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.0,48.0,49.0,15.6425
2023-01-07 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.6,50.0,49.0,15.7325
2023-01-07 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.6,50.0,48.0,16.83
2023-01-07 06:00:00,1.0,6.123233995736766e-17,0.0,5.2,46.0,47.0,20.285
2023-01-07 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.9,44.0,42.0,25.245
2023-01-07 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.4,46.0,39.0,30.4825
2023-01-07 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.7,47.0,31.0,30.7475
2023-01-07 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.1,46.0,38.0,29.9675
2023-01-07 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.4,48.0,36.0,27.2175
2023-01-07 12:00:00,1.2246467991473532e-16,-1.0,0.0,5.9,46.0,37.0,27.0125
2023-01-07 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.0,46.0,36.0,27.035
2023-01-07 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.3,47.0,33.0,25.3875
2023-01-07 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,6.3,49.0,32.0,24.4025
2023-01-07 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,5.6,47.0,31.0,24.18
2023-01-07 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,4.7,53.0,32.0,25.055
2023-01-07 18:00:00,-1.0,-1.8369701987210297e-16,0.0,3.9,49.0,32.0,25.6875
2023-01-07 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,3.8,50.0,31.0,27.6475
2023-01-07 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,3.6,46.0,32.0,27.545
2023-01-07 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,3.4,49.0,32.0,25.5875
2023-01-07 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,2.7,52.0,36.0,22.11
2023-01-07 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,2.4,55.0,33.0,21.59
2023-01-08 00:00:00,0.0,1.0,0.0,2.3,54.0,34.0,19.22
2023-01-08 01:00:00,0.25881904510252074,0.9659258262890683,0.0,2.5,48.0,30.0,17.845
2023-01-08 02:00:00,0.49999999999999994,0.8660254037844387,0.0,2.3,60.0,32.0,15.6125
2023-01-08 03:00:00,0.7071067811865476,0.7071067811865476,0.0,3.1,48.0,29.0,15.6525
2023-01-08 04:00:00,0.8660254037844386,0.5000000000000001,0.0,2.4,53.0,27.0,15.105
2023-01-08 05:00:00,0.9659258262890683,0.25881904510252074,0.0,2.0,50.0,19.0,16.2625
2023-01-08 06:00:00,1.0,6.123233995736766e-17,0.0,2.0,50.0,29.0,17.0675
2023-01-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,2.2,50.0,30.0,20.7525
2023-01-08 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,1.9,51.0,31.0,28.58
2023-01-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,2.9,50.0,24.0,32.2425
2023-01-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,3.7,43.0,21.0,31.475
2023-01-08 11:00:00,0.258819045102521,-0.9659258262890682,0.0,4.4,46.0,28.0,29.75
2023-01-08 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.1,33.0,15.0,28.4075
2023-01-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.1,26.0,11.0,28.3975
2023-01-08 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.7,22.0,19.0,25.925
2023-01-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.0,23.0,18.0,25.8175
2023-01-08 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,7.8,33.0,13.0,24.215
2023-01-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.8,28.0,14.0,25.55
2023-01-08 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.5,33.0,13.0,25.5075
2023-01-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.2,30.0,15.0,26.7425
2023-01-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.7,33.0,12.0,26.85
2023-01-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.3,40.0,13.0,24.515
2023-01-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.2,42.0,13.0,21.4875
2023-01-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.5,44.0,16.0,20.6675
2023-01-09 00:00:00,0.0,1.0,0.0,4.9,48.0,11.0,19.4025
2023-01-09 01:00:00,0.25881904510252074,0.9659258262890683,0.0,4.4,48.0,5.0,17.9725
2023-01-09 02:00:00,0.49999999999999994,0.8660254037844387,0.0,4.4,49.0,7.0,16.1075
2023-01-09 03:00:00,0.7071067811865476,0.7071067811865476,0.0,4.2,48.0,5.0,15.355
2023-01-09 04:00:00,0.8660254037844386,0.5000000000000001,0.0,4.7,49.0,6.0,15.21
2023-01-09 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.4,53.0,4.0,15.7425
2023-01-09 06:00:00,1.0,6.123233995736766e-17,0.0,4.2,56.0,5.0,17.115
2023-01-09 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.1,49.0,5.0,21.2825
2023-01-09 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.3,49.0,4.0,24.7075
2023-01-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,5.5,49.0,7.0,30.27
2023-01-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.5,47.0,6.0,32.625
2023-01-09 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.7,52.0,4.0,32.0025
2023-01-09 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.4,46.0,5.0,30.6625
2023-01-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.7,42.0,7.0,28.475
2023-01-09 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.9,55.0,7.0,27.495
2023-01-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.1,5.7,66.0,9.0,25.45
2023-01-09 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,5.5,63.0,10.0,25.8475
2023-01-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,5.7,58.0,6.0,26.64
2023-01-09 18:00:00,-1.0,-1.8369701987210297e-16,0.0,6.2,57.0,3.0,27.4525
2023-01-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,6.8,56.0,10.0,28.1575
2023-01-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,6.5,60.0,10.0,31.1225
2023-01-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,6.8,59.0,15.0,26.87
2023-01-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,6.5,60.0,15.0,22.5225
2023-01-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.5,52.0,22.0,21.5925
2023-01-10 00:00:00,0.0,1.0,0.0,6.7,53.0,22.0,18.6475
2023-01-10 01:00:00,0.25881904510252074,0.9659258262890683,0.0,6.6,51.0,20.0,16.3075
2023-01-10 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.4,56.0,18.0,15.145
2023-01-10 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.3,58.0,22.0,15.3475
2023-01-10 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.8,55.0,24.0,15.01
2023-01-10 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.5,56.0,22.0,17.0925
2023-01-10 06:00:00,1.0,6.123233995736766e-17,0.0,6.5,61.0,27.0,22.3225
2023-01-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.4,62.0,35.0,32.6225
2023-01-10 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.6,59.0,22.0,31.2875
2023-01-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.1,52.0,18.0,29.9875
2023-01-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.0,48.0,10.0,27.895
2023-01-10 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.0,47.0,10.0,26.925
2023-01-10 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.9,44.0,10.0,27.2575
2023-01-10 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.4,41.0,24.0,28.135
2023-01-10 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.6,42.0,25.0,25.545
2023-01-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.8,40.0,27.0,23.9325
2023-01-10 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.4,43.0,18.0,22.935
2023-01-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.2,49.0,17.0,25.27
2023-01-10 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.0,52.0,15.0,25.8975
2023-01-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,7.8,54.0,15.0,29.7925
2023-01-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.9,52.0,9.0,29.8275
2023-01-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.6,57.0,19.0,27.67
2023-01-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.7,54.0,24.0,24.1825
2023-01-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.4,57.0,31.0,22.0375
2023-01-11 00:00:00,0.0,1.0,0.0,7.7,56.0,35.0,18.9125
2023-01-11 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.5,56.0,38.0,16.2175
2023-01-11 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.9,54.0,30.0,15.7675
2023-01-11 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.8,57.0,45.0,14.9375
2023-01-11 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.6,55.0,54.0,15.0625
2023-01-11 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.7,53.0,47.0,16.685
2023-01-11 06:00:00,1.0,6.123233995736766e-17,0.0,6.9,50.0,47.0,20.6775
2023-01-11 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.1,45.0,39.0,30.095
2023-01-11 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.5,51.0,44.0,32.03
2023-01-11 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.6,49.0,42.0,30.1125
2023-01-11 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,6.6,51.0,38.0,26.9875
2023-01-11 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.0,51.0,47.0,25.8525
2023-01-11 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.5,46.0,42.0,26.175
2023-01-11 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.0,38.0,27.0,26.145
2023-01-11 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.4,42.0,36.0,25.04
2023-01-11 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,7.8,47.0,32.0,24.6575
2023-01-11 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,7.6,40.0,26.0,23.8725
2023-01-11 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.7,50.0,17.0,24.02
2023-01-11 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.7,53.0,31.0,27.285
2023-01-11 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.1,59.0,31.0,28.3325
2023-01-11 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.5,55.0,27.0,30.85
2023-01-11 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.2,54.0,31.0,27.3575
2023-01-11 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,3.6,49.0,27.0,23.2925
2023-01-11 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.0,46.0,26.0,21.6875
2023-01-12 00:00:00,0.0,1.0,0.0,4.4,46.0,18.0,18.3875
2023-01-12 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.3,44.0,32.0,16.785
2023-01-12 02:00:00,0.49999999999999994,0.8660254037844387,0.0,5.3,46.0,57.0,15.385
2023-01-12 03:00:00,0.7071067811865476,0.7071067811865476,0.0,4.6,47.0,58.0,15.8675
2023-01-12 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.0,44.0,61.0,15.5825
2023-01-12 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.6,47.0,56.0,16.1575
2023-01-12 06:00:00,1.0,6.123233995736766e-17,0.0,4.1,45.0,35.0,21.3825
2023-01-12 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.6,43.0,21.0,31.8475
2023-01-12 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.0,42.0,22.0,31.6225
2023-01-12 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.2,39.0,25.0,29.655
2023-01-12 10:00:00,0.49999999999999994,-0.8660254037844387,0.2,5.3,39.0,31.0,28.7675
2023-01-12 11:00:00,0.258819045102521,-0.9659258262890682,0.0,6.0,33.0,20.0,26.4
2023-01-12 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.3,34.0,40.0,26.165
2023-01-12 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.5,33.0,40.0,25.205
2023-01-12 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.4,30.0,31.0,25.0625
2023-01-12 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,7.2,36.0,27.0,22.605
2023-01-12 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.9,33.0,26.0,23.875
2023-01-12 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.0,37.0,22.0,24.155
2023-01-12 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.5,41.0,29.0,26.1275
2023-01-12 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.7,39.0,27.0,29.005
2023-01-12 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,5.5,45.0,28.0,29.465
2023-01-12 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,5.2,41.0,25.0,27.9875
2023-01-12 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.3,47.0,32.0,24.46
2023-01-12 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.1,45.0,33.0,21.5725
2023-01-13 00:00:00,0.0,1.0,0.0,4.1,45.0,22.0,18.9725
2023-01-13 01:00:00,0.25881904510252074,0.9659258262890683,0.0,3.8,43.0,32.0,16.255
2023-01-13 02:00:00,0.49999999999999994,0.8660254037844387,0.0,4.2,47.0,21.0,15.5825
2023-01-13 03:00:00,0.7071067811865476,0.7071067811865476,0.0,4.2,44.0,11.0,15.105
2023-01-13 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.6,43.0,28.0,15.1375
2023-01-13 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.8,37.0,41.0,16.7525
2023-01-13 06:00:00,1.0,6.123233995736766e-17,0.0,4.9,38.0,44.0,20.93
2023-01-13 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.7,42.0,46.0,29.54
2023-01-13 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,5.1,42.0,44.0,32.6975
2023-01-13 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,5.2,36.0,39.0,29.26
2023-01-13 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,6.3,41.0,32.0,27.535
2023-01-13 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.5,39.0,34.0,27.195
2023-01-13 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.9,45.0,35.0,25.8775
2023-01-13 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.3,43.0,32.0,27.045
2023-01-13 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.7,44.0,28.0,25.74
